SEZ_ID,AOP_BarriersPerMile,AOP_DataSource,AOP_NumberofBarriers,AOP_Rating,AOP_Score,AOP_StreamMiles,Acres,Assessment_Unit_Name,Bank_Stability_Data_Source,Bank_Stability_Percent_Unstable,Bank_Stability_Rating,Bank_Stability_Score,Biotic_Integrity_CSCI,Biotic_Integrity_Data_Source,Biotic_Integrity_Rating,Biotic_Integrity_Score,Comments,ConiferEncroachment_Comments,Conifer_Encroachment_Data_Sourc,Conifer_Encroachment_Rating,Conifer_Encroachment_Score,Conifer_Percent_Encroached,Ditches_Data_Source,Ditches_Length,Ditches_Meadow_Length,Ditches_Percent,Ditches_Rating,Ditches_Score,Feature_Type,Habitat_Frag_Data_Source,Habitat_Frag_Impervious_Acres,Habitat_Frag_Percent_Impervious,Habitat_Frag_Rating,Habitat_Frag_Score,Headcuts_Data_Source,Headcuts_Rating,Headcuts_Score,Incision_Data_Source,Incision_Rating,Incision_Ratio,Incision_Score,Invasive_Percent_Cover,Invasives_Data_Source,Invasives_Number_of_Invasives,Invasives_Plant_Types,Invasives_Rating,Invasives_Scores,NDVI_ID,Number_of_Headcuts,Ownership_Primary,Ownership_Secondary,Ownership_Secondary_2,Ownership_Secondary_3,SEZ_Type,Threshold_Year,VegetationVigor_DataSource,VegetationVigor_Rating,VegetationVigor_Raw,VegetationVigor_Score
613,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,62.17773883,Trout Creek - tributary 2,"TRPA bioassessment; 634S19573, 2019.0",0.0,A,12.0,1.08,"TRPA, 634S19573, 2019",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",A,12.0,,,,,,,,,,,,0.0,USFS,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
613,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,62.17773883,Trout Creek - tributary 2,"TRPA bioassessment; 634S19573, 2019.0",0.0,A,12.0,1.08,"TRPA, 634S19573, 2019",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",A,12.0,,,,,,,,,,,,0.0,USFS,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
614,1.03092784,"USFS / TRPA 2009, 2019",1.0,C,6.0,0.97,13.69227729,Slaughterhouse Creek - lower,"Simon sedimentation study; Stage 1 , 2007.0",0.0,A,12.0,1.096,"TRPA, 634S16351, 2016",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,,,,,,"USFS, 2023",2.0,"Oxeye daisy, Bull thistle",C,6.0,,0.0,State of Nevada,USFS,private,,Riverine (Perennial) + Forested,test,DRI 2020,,,
614,1.03092784,"USFS / TRPA 2009, 2019",1.0,C,6.0,0.97,13.69227729,Slaughterhouse Creek - lower,"Simon sedimentation study; Stage 1 , 2007.0",0.0,A,12.0,1.096,"TRPA, 634S16351, 2016",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,,,,,,"USFS, 2023",2.0,"Oxeye daisy, Bull thistle",C,6.0,,0.0,State of Nevada,USFS,private,,Riverine (Perennial) + Forested,test,DRI 2020,,,
614,1.03092784,"USFS / TRPA 2009, 2019",1.0,C,6.0,0.97,13.69227729,Slaughterhouse Creek - lower,"Simon sedimentation study; Stage 1 , 2007.0",0.0,A,12.0,1.096,"TRPA, 634S16351, 2016",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,,,,,,"USFS, 2023",2.0,"Oxeye daisy, Bull thistle",C,6.0,,0.0,State of Nevada,USFS,private,,Riverine (Perennial) + Forested,test,DRI 2020,,,
614,1.03092784,"USFS / TRPA 2009, 2019",1.0,C,6.0,0.97,13.69227729,Slaughterhouse Creek - lower,"Simon sedimentation study; Stage 1 , 2007.0",0.0,A,12.0,1.096,"TRPA, 634S16351, 2016",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,,,,,,"USFS, 2023",2.0,"Oxeye daisy, Bull thistle",C,6.0,,0.0,State of Nevada,USFS,private,,Riverine (Perennial) + Forested,test,DRI 2020,,,
615,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,0.0,5.82905367,North Zephyr Creek - middle,"TRPA, 2023.0",38.01061559,C,6.0,0.86,"TRPA, 634S16369, 2016",B,9.0,Very unstable and incised. Multiple very large headcuts. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2023",D,3.0,"TRPA, 2023",D,2.695,3.0,,"TRPA, 2023",0.0,None,A,12.0,,5.0,USFS,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
615,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,0.0,5.82905367,North Zephyr Creek - middle,"TRPA, 2023.0",38.01061559,C,6.0,0.86,"TRPA, 634S16369, 2016",B,9.0,Very unstable and incised. Multiple very large headcuts. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2023",D,3.0,"TRPA, 2023",D,2.695,3.0,,"TRPA, 2023",0.0,None,A,12.0,,5.0,USFS,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
615,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,0.0,5.82905367,North Zephyr Creek - middle,"TRPA, 2023.0",38.01061559,C,6.0,0.86,"TRPA, 634S16369, 2016",B,9.0,Very unstable and incised. Multiple very large headcuts. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2023",D,3.0,"TRPA, 2023",D,2.695,3.0,,"TRPA, 2023",0.0,None,A,12.0,,5.0,USFS,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
615,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,0.0,5.82905367,North Zephyr Creek - middle,"TRPA, 2023.0",38.01061559,C,6.0,0.86,"TRPA, 634S16369, 2016",B,9.0,Very unstable and incised. Multiple very large headcuts. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2023",D,3.0,"TRPA, 2023",D,2.695,3.0,,"TRPA, 2023",0.0,None,A,12.0,,5.0,USFS,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
616,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,0.87,23.3196438,Slaughterhouse Creek - middle,"TRPA bioassessment; 634S13239, 2013.0",14.0,B,9.0,0.778,"TRPA, 634S13239, 2013",C,6.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,,,,,,,,,,,,0.0,State of Nevada,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
616,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,0.87,23.3196438,Slaughterhouse Creek - middle,"TRPA bioassessment; 634S13239, 2013.0",14.0,B,9.0,0.778,"TRPA, 634S13239, 2013",C,6.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,,,,,,,,,,,,0.0,State of Nevada,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
616,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,0.87,23.3196438,Slaughterhouse Creek - middle,"TRPA bioassessment; 634S13239, 2013.0",14.0,B,9.0,0.778,"TRPA, 634S13239, 2013",C,6.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,,,,,,,,,,,,0.0,State of Nevada,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
616,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,0.87,23.3196438,Slaughterhouse Creek - middle,"TRPA bioassessment; 634S13239, 2013.0",14.0,B,9.0,0.778,"TRPA, 634S13239, 2013",C,6.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,,,,,,,,,,,,0.0,State of Nevada,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
617,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,21.92735456,Slaughterhouse Creek - upper,,,,,,,,,Not assessed.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",,,,,,,,,,,,,,,State of Nevada,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
617,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,21.92735456,Slaughterhouse Creek - upper,,,,,,,,,Not assessed.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",,,,,,,,,,,,,,,State of Nevada,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
617,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,21.92735456,Slaughterhouse Creek - upper,,,,,,,,,Not assessed.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",,,,,,,,,,,,,,,State of Nevada,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
617,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,21.92735456,Slaughterhouse Creek - upper,,,,,,,,,Not assessed.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",,,,,,,,,,,,,,,State of Nevada,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
618,1.4084507,"USFS / TRPA 2009, 2019",1.0,C,6.0,0.71,9.69288859,Secret Harbor Creek - lower,"Simon sedimentation study; Stage 1 (stable), 2007.0",0.0,A,12.0,,,,,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.08,0.83252076,A,12.0,"TRPA, 2019",A,12.0,,,,,,,,,,,,0.0,USFS,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
618,1.4084507,"USFS / TRPA 2009, 2019",1.0,C,6.0,0.71,9.69288859,Secret Harbor Creek - lower,"Simon sedimentation study; Stage 1 (stable), 2007.0",0.0,A,12.0,,,,,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.08,0.83252076,A,12.0,"TRPA, 2019",A,12.0,,,,,,,,,,,,0.0,USFS,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
618,1.4084507,"USFS / TRPA 2009, 2019",1.0,C,6.0,0.71,9.69288859,Secret Harbor Creek - lower,"Simon sedimentation study; Stage 1 (stable), 2007.0",0.0,A,12.0,,,,,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.08,0.83252076,A,12.0,"TRPA, 2019",A,12.0,,,,,,,,,,,,0.0,USFS,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
618,1.4084507,"USFS / TRPA 2009, 2019",1.0,C,6.0,0.71,9.69288859,Secret Harbor Creek - lower,"Simon sedimentation study; Stage 1 (stable), 2007.0",0.0,A,12.0,,,,,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.08,0.83252076,A,12.0,"TRPA, 2019",A,12.0,,,,,,,,,,,,0.0,USFS,,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
619,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,29.84639974,Secret Harbor Creek - upper,"Simon sedimentation study; Stage 1 (stable), 2007.0",0.0,A,12.0,0.771,"TRPA, 634TPA047, 2018",C,6.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2020",A,1.0,12.0,,,,,,,,0.0,USFS,State of Nevada,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
619,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,29.84639974,Secret Harbor Creek - upper,"Simon sedimentation study; Stage 1 (stable), 2007.0",0.0,A,12.0,0.771,"TRPA, 634TPA047, 2018",C,6.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2020",A,1.0,12.0,,,,,,,,0.0,USFS,State of Nevada,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
619,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,29.84639974,Secret Harbor Creek - upper,"Simon sedimentation study; Stage 1 (stable), 2007.0",0.0,A,12.0,0.771,"TRPA, 634TPA047, 2018",C,6.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2020",A,1.0,12.0,,,,,,,,0.0,USFS,State of Nevada,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
619,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,29.84639974,Secret Harbor Creek - upper,"Simon sedimentation study; Stage 1 (stable), 2007.0",0.0,A,12.0,0.771,"TRPA, 634TPA047, 2018",C,6.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2020",A,1.0,12.0,,,,,,,,0.0,USFS,State of Nevada,,,Riverine (Perennial) + Forested,test,DRI 2020,,,
620,5.88,"USFS / TRPA 2009, 2019",1.0,D,3.0,0.17,20.48283416,Carnelian Canyon Creek - lower,"TRPA, 2020.0",0.0,A,12.0,,,NA,,Very degraded. Most of former riparian area has been developed and stream has been ditched. Projects have been completed recently to restore some areas to meadow / riparian area.,,,,,,,,,,,,Riverine,"TRPA, LIDAR 2009",8.4,41.01,D,3.0,"TRPA, 2020",A,12.0,"TRPA, 2020",D,3.25,3.0,,,,,,,,0.0,private,local,CTC,,Riverine (Perennial) + Forested,test,DRI 2020,,,
620,5.88,"USFS / TRPA 2009, 2019",1.0,D,3.0,0.17,20.48283416,Carnelian Canyon Creek - lower,"TRPA, 2020.0",0.0,A,12.0,,,,,Very degraded. Most of former riparian area has been developed and stream has been ditched. Projects have been completed recently to restore some areas to meadow / riparian area.,,,,,,,,,,,,Riverine,"TRPA, LIDAR 2009",8.4,41.01,D,3.0,"TRPA, 2020",A,12.0,"TRPA, 2020",D,3.25,3.0,,,,,,,,0.0,private,local,CTC,,Riverine (Perennial) + Forested,test,DRI 2020,,,
620,5.88,"USFS / TRPA 2009, 2019",1.0,D,3.0,0.17,20.48283416,Carnelian Canyon Creek - lower,"TRPA, 2020.0",0.0,A,12.0,,,NA,,Very degraded. Most of former riparian area has been developed and stream has been ditched. Projects have been completed recently to restore some areas to meadow / riparian area.,,,,,,,,,,,,Riverine,"TRPA, LIDAR 2009",8.4,41.01,D,3.0,"TRPA, 2020",A,12.0,"TRPA, 2020",D,3.25,3.0,,,,,,,,0.0,private,local,CTC,,Riverine (Perennial) + Forested,test,DRI 2020,,,
620,5.88,"USFS / TRPA 2009, 2019",1.0,D,3.0,0.17,20.48283416,Carnelian Canyon Creek - lower,"TRPA, 2020.0",0.0,A,12.0,,,,,Very degraded. Most of former riparian area has been developed and stream has been ditched. Projects have been completed recently to restore some areas to meadow / riparian area.,,,,,,,,,,,,Riverine,"TRPA, LIDAR 2009",8.4,41.01,D,3.0,"TRPA, 2020",A,12.0,"TRPA, 2020",D,3.25,3.0,,,,,,,,0.0,private,local,CTC,,Riverine (Perennial) + Forested,test,DRI 2020,,,
621,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,28.36335759,Carnelian Canyon Creek - upper,"TRPA, 2020.0",0.0,A,12.0,,NA,NA,,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.08,0.2,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2020",A,1.0,12.0,,,,,,,,0.0,USFS,private,CTC,,Riverine (Perennial) + Forested,test,DRI 2020,,,
621,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,28.36335759,Carnelian Canyon Creek - upper,"TRPA, 2020.0",0.0,A,12.0,,,,,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.08,0.2,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2020",A,1.0,12.0,,,,,,,,0.0,USFS,private,CTC,,Riverine (Perennial) + Forested,test,DRI 2020,,,
621,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,28.36335759,Carnelian Canyon Creek - upper,"TRPA, 2020.0",0.0,A,12.0,,NA,NA,,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.08,0.2,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2020",A,1.0,12.0,,,,,,,,0.0,USFS,private,CTC,,Riverine (Perennial) + Forested,test,DRI 2020,,,
621,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,28.36335759,Carnelian Canyon Creek - upper,"TRPA, 2020.0",0.0,A,12.0,,,,,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.08,0.2,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2020",A,1.0,12.0,,,,,,,,0.0,USFS,private,CTC,,Riverine (Perennial) + Forested,test,DRI 2020,,,
622,,"USFS / TRPA 2009, 2019",,,,,2.69521527,Skylandia SEZ,"TRPA, 2020.0",0.0,A,12.0,,,,,No indications of degradation.,,,,,,"TRPA, 2019",,,0.0,A,12.0,Riverine,"TRPA, LIDAR 2009",0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",A,12.0,,,,,,,,,,,,0.0,CA State Parks,,,,Forested,test,DRI 2020,,,
622,,"USFS / TRPA 2009, 2019",,,,,2.69521527,Skylandia SEZ,"TRPA, 2020.0",0.0,A,12.0,,,,,No indications of degradation.,,,,,,"TRPA, 2019",,,0.0,A,12.0,Riverine,"TRPA, LIDAR 2009",0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",A,12.0,,,,,,,,,,,,0.0,CA State Parks,,,,Forested,test,DRI 2020,,,
622,,"USFS / TRPA 2009, 2019",,,,,2.69521527,Skylandia SEZ,"TRPA, 2020.0",0.0,A,12.0,,,,,No indications of degradation.,,,,,,"TRPA, 2019",,,0.0,A,12.0,Riverine,"TRPA, LIDAR 2009",0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",A,12.0,,,,,,,,,,,,0.0,CA State Parks,,,,Forested,test,DRI 2020,,,
622,,"USFS / TRPA 2009, 2019",,,,,2.69521527,Skylandia SEZ,"TRPA, 2020.0",0.0,A,12.0,,,,,No indications of degradation.,,,,,,"TRPA, 2019",,,0.0,A,12.0,Riverine,"TRPA, LIDAR 2009",0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",A,12.0,,,,,,,,,,,,0.0,CA State Parks,,,,Forested,test,DRI 2020,,,
623,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,2.48296065,small meadow 20,"TRPA baseline condition assessment, 2019.0",0.0,A,12.0,,,NA,,No indications of degradation.,,,C,6.0,,"TRPA, 2019",0.0,0.0,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.10076667,12.0,0,"TRPA, 2020",0.0,None,A,12.0,TRPA_241,0.0,USFS,,,,Channeled Meadow,test,DRI 2024,A,,12.0
623,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,2.48296065,small meadow 20,"TRPA baseline condition assessment, 2019.0",0.0,A,12.0,,,,,No indications of degradation.,,,C,6.0,,"TRPA, 2019",0.0,0.0,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.10076667,12.0,0,"TRPA, 2020",0.0,None,A,12.0,TRPA_241,0.0,USFS,,,,Channeled Meadow,test,DRI 2024,A,,12.0
623,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,2.48296065,small meadow 20,"TRPA baseline condition assessment, 2019.0",0.0,A,12.0,,,NA,,No indications of degradation.,,,C,6.0,,"TRPA, 2019",0.0,0.0,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.10076667,12.0,0,"TRPA, 2020",0.0,None,A,12.0,TRPA_241,0.0,USFS,,,,Channeled Meadow,test,DRI 2024,A,,12.0
623,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,2.48296065,small meadow 20,"TRPA baseline condition assessment, 2019.0",0.0,A,12.0,,,,,No indications of degradation.,,,C,6.0,,"TRPA, 2019",0.0,0.0,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.10076667,12.0,0,"TRPA, 2020",0.0,None,A,12.0,TRPA_241,0.0,USFS,,,,Channeled Meadow,test,DRI 2024,A,,12.0
624,,"USFS / TRPA 2009, 2019",,,,,1.91400137,Lake Forest tributary,"TRPA, 2020.0",0.0,A,12.0,,,,,Mostly healthy. Some development in historic SEZ.,,,,,,,,,,,,Riverine,"TRPA LIDAR, 2009",0.23,12.0,C,6.0,"TRPA, 2020",A,12.0,,,,,,,,,,,,0.0,USFS,CTC,private,,Riverine (Perennial),test,DRI 2020,,,
624,,"USFS / TRPA 2009, 2019",,,,,1.91400137,Lake Forest tributary,"TRPA, 2020.0",0.0,A,12.0,,,,,Mostly healthy. Some development in historic SEZ.,,,,,,,,,,,,Riverine,"TRPA LIDAR, 2009",0.23,12.0,C,6.0,"TRPA, 2020",A,12.0,,,,,,,,,,,,0.0,USFS,CTC,private,,Riverine (Perennial),test,DRI 2020,,,
624,,"USFS / TRPA 2009, 2019",,,,,1.91400137,Lake Forest tributary,"TRPA, 2020.0",0.0,A,12.0,,,,,Mostly healthy. Some development in historic SEZ.,,,,,,,,,,,,Riverine,"TRPA LIDAR, 2009",0.23,12.0,C,6.0,"TRPA, 2020",A,12.0,,,,,,,,,,,,0.0,USFS,CTC,private,,Riverine (Perennial),test,DRI 2020,,,
624,,"USFS / TRPA 2009, 2019",,,,,1.91400137,Lake Forest tributary,"TRPA, 2020.0",0.0,A,12.0,,,,,Mostly healthy. Some development in historic SEZ.,,,,,,,,,,,,Riverine,"TRPA LIDAR, 2009",0.23,12.0,C,6.0,"TRPA, 2020",A,12.0,,,,,,,,,,,,0.0,USFS,CTC,private,,Riverine (Perennial),test,DRI 2020,,,
625,,"USFS / TRPA 2009, 2019",,,,,11.71853253,Ward Creek meadow,,,,,,,,,No indications of degradation.,,,,,,,,,0.0,A,12.0,Meadow,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",,,,0,"TRPA, 2023",0.0,None,A,12.0,,0.0,State of California,,,,Non-Channeled Meadow,test,DRI 2020,,,
625,,"USFS / TRPA 2009, 2019",,,,,11.71853253,Ward Creek meadow,,,,,,,,,No indications of degradation.,,,,,,,,,0.0,A,12.0,Meadow,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",,,,0,"TRPA, 2023",0.0,None,A,12.0,,0.0,State of California,,,,Non-Channeled Meadow,test,DRI 2020,,,
625,,"USFS / TRPA 2009, 2019",,,,,11.71853253,Ward Creek meadow,,,,,,,,,No indications of degradation.,,,,,,,,,0.0,A,12.0,Meadow,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",,,,0,"TRPA, 2023",0.0,None,A,12.0,,0.0,State of California,,,,Non-Channeled Meadow,test,DRI 2020,,,
625,,"USFS / TRPA 2009, 2019",,,,,11.71853253,Ward Creek meadow,,,,,,,,,No indications of degradation.,,,,,,,,,0.0,A,12.0,Meadow,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",,,,0,"TRPA, 2023",0.0,None,A,12.0,,0.0,State of California,,,,Non-Channeled Meadow,test,DRI 2020,,,
626,,"USFS / TRPA 2009, 2019",,,,,5.78558034,McKinney tributary - 1,"TRPA, 2020.0",0.0,A,12.0,,,,,Few indications of degradation. Some development in SEZ.,,,,,,"TRPA, 2019",,,0.0,A,12.0,Riverine,"TRPA, LIDAR 2009",0.44,7.6,C,6.0,"TRPA, 2020",A,12.0,,,,,,,,,,,,0.0,USFS,CTC,private,,Forested,test,DRI 2020,,,
626,,"USFS / TRPA 2009, 2019",,,,,5.78558034,McKinney tributary - 1,"TRPA, 2020.0",0.0,A,12.0,,,,,Few indications of degradation. Some development in SEZ.,,,,,,"TRPA, 2019",,,0.0,A,12.0,Riverine,"TRPA, LIDAR 2009",0.44,7.6,C,6.0,"TRPA, 2020",A,12.0,,,,,,,,,,,,0.0,USFS,CTC,private,,Forested,test,DRI 2020,,,
626,,"USFS / TRPA 2009, 2019",,,,,5.78558034,McKinney tributary - 1,"TRPA, 2020.0",0.0,A,12.0,,,,,Few indications of degradation. Some development in SEZ.,,,,,,"TRPA, 2019",,,0.0,A,12.0,Riverine,"TRPA, LIDAR 2009",0.44,7.6,C,6.0,"TRPA, 2020",A,12.0,,,,,,,,,,,,0.0,USFS,CTC,private,,Forested,test,DRI 2020,,,
626,,"USFS / TRPA 2009, 2019",,,,,5.78558034,McKinney tributary - 1,"TRPA, 2020.0",0.0,A,12.0,,,,,Few indications of degradation. Some development in SEZ.,,,,,,"TRPA, 2019",,,0.0,A,12.0,Riverine,"TRPA, LIDAR 2009",0.44,7.6,C,6.0,"TRPA, 2020",A,12.0,,,,,,,,,,,,0.0,USFS,CTC,private,,Forested,test,DRI 2020,,,
627,,"USFS / TRPA 2009, 2019",,,,,11.47517045,South Lake Tahoe tributary - 3,"TRPA, 2020.0",7.82699556,B,9.0,0.0,,,0.0,Heavy development in watershed. Some instability is evident.,,,,0.0,,"TRPA, 2019",0.0,0.0,0.0,A,12.0,Riverine,"TRPA, LIDAR 2009",1.84,16.0,C,6.0,"TRPA, 2020",D,3.0,,,0.0,0.0,,"USFS, 2023",4.0,"White sweetclover, Bull thistle, Spotted knapweed, Cheatgrass",C,6.0,,5.0,USFS,CTC,private,,Forested,test,DRI 2020,,0.0,0.0
627,,"USFS / TRPA 2009, 2019",,,,,11.47517045,South Lake Tahoe tributary - 3,"TRPA, 2020.0",7.82699556,B,9.0,0.0,,,0.0,Heavy development in watershed. Some instability is evident.,,,,0.0,,"TRPA, 2019",0.0,0.0,0.0,A,12.0,Riverine,"TRPA, LIDAR 2009",1.84,16.0,C,6.0,"TRPA, 2020",D,3.0,,,0.0,0.0,,"USFS, 2023",4.0,"White sweetclover, Bull thistle, Spotted knapweed, Cheatgrass",C,6.0,,5.0,USFS,CTC,private,,Forested,test,DRI 2020,,0.0,0.0
627,,"USFS / TRPA 2009, 2019",,,,,11.47517045,South Lake Tahoe tributary - 3,"TRPA, 2020.0",7.82699556,B,9.0,0.0,,,0.0,Heavy development in watershed. Some instability is evident.,,,,0.0,,"TRPA, 2019",0.0,0.0,0.0,A,12.0,Riverine,"TRPA, LIDAR 2009",1.84,16.0,C,6.0,"TRPA, 2020",D,3.0,,,0.0,0.0,,"USFS, 2023",4.0,"White sweetclover, Bull thistle, Spotted knapweed, Cheatgrass",C,6.0,,5.0,USFS,CTC,private,,Forested,test,DRI 2020,,0.0,0.0
